date,close,turn,dailyreturn
2005-02-03,1.4913 ,-0.0500 ,-0.6158 
2005-02-04,1.4931 ,0.0100 ,0.1239 
2005-02-16,1.4913 ,-0.0100 ,-0.1238 
2005-02-17,1.5190 ,0.1500 ,1.8587 
2005-02-18,1.4728 ,-0.2500 ,-3.0414 
2005-02-21,1.4857 ,0.0700 ,0.8783 
2005-02-22,1.5282 ,0.2300 ,2.8607 
2005-02-23,1.5670 ,0.2100 ,2.5393 
2005-02-24,1.5652 ,-0.0100 ,-0.1179 
2005-02-25,1.5652 ,0.0000 ,0.0000 
2005-02-28,1.5282 ,-0.2000 ,-2.3613 
2005-03-01,1.5042 ,-0.1300 ,-1.5719 
2005-03-02,1.4968 ,-0.0400 ,-0.4914 
2005-03-03,1.5190 ,0.1200 ,1.4815 
2005-03-04,1.4894 ,-0.1600 ,-1.9465 
2005-03-07,1.4950 ,0.0300 ,0.3722 
2005-03-08,1.5338 ,0.2100 ,2.5958 
2005-03-09,1.5966 ,0.3400 ,4.0964 
2005-03-10,1.5208 ,-0.4100 ,-4.7454 
2005-03-11,1.5522 ,0.1700 ,2.0656 
2005-03-14,1.5060 ,-0.2500 ,-2.9762 
2005-03-15,1.5024 ,-0.0200 ,-0.2454 
2005-03-16,1.4654 ,-0.2000 ,-2.4600 
2005-03-17,1.4617 ,-0.0200 ,-0.2522 
2005-03-18,1.4081 ,-0.2900 ,-3.6662 
2005-03-21,1.4118 ,0.0200 ,0.2625 
2005-03-22,1.3508 ,-0.3300 ,-4.3194 
2005-03-23,1.3508 ,0.0000 ,0.0000 
2005-03-24,1.3638 ,0.0700 ,0.9576 
2005-03-25,1.3638 ,0.0000 ,0.0000 
2005-03-28,1.3250 ,-0.2100 ,-2.8455 
2005-03-29,1.3083 ,-0.0900 ,-1.2552 
2005-03-30,1.2122 ,-0.5200 ,-7.3446 
2005-03-31,1.2363 ,0.1300 ,1.9817 
2005-04-01,1.2861 ,0.2700 ,4.0359 
2005-04-04,1.2492 ,-0.2000 ,-2.8736 
2005-04-05,1.2122 ,-0.2000 ,-2.9586 
2005-04-06,1.2085 ,-0.0200 ,-0.3049 
2005-04-07,1.2529 ,0.2400 ,3.6697 
2005-04-08,1.2788 ,0.1400 ,2.0649 
2005-04-11,1.4063 ,0.6900 ,9.9711 
2005-04-12,1.3102 ,-0.5200 ,-6.8331 
2005-04-13,1.3490 ,0.2100 ,2.9619 
2005-04-14,1.3139 ,-0.1900 ,-2.6027 
2005-04-15,1.2584 ,-0.3000 ,-4.2194 
2005-04-18,1.2196 ,-0.2100 ,-3.0837 
2005-04-19,1.2455 ,0.1400 ,2.1212 
2005-04-20,1.1919 ,-0.2900 ,-4.3027 
2005-04-21,1.1790 ,-0.0700 ,-1.0853 
2005-04-22,1.1790 ,0.0000 ,0.0000 
2005-04-25,1.0718 ,-0.5800 ,-9.0909 
2005-04-26,1.1106 ,0.2100 ,3.6207 
2005-04-27,1.0533 ,-0.3100 ,-5.1581 
2005-04-28,1.1051 ,0.2800 ,4.9123 
2005-04-29,1.0866 ,-0.1000 ,-1.6722 
2005-05-09,1.0515 ,-0.1900 ,-3.2313 
2005-05-10,1.0404 ,-0.0600 ,-1.0545 
2005-05-11,1.0644 ,0.1300 ,2.3091 
2005-05-12,1.0699 ,0.0300 ,0.5208 
2005-05-13,1.0699 ,0.0000 ,0.0000 
2005-05-16,1.1124 ,0.2300 ,3.9724 
2005-05-17,1.1254 ,0.0700 ,1.1628 
2005-05-18,1.1328 ,0.0400 ,0.6568 
2005-05-19,1.1124 ,-0.1100 ,-1.7945 
2005-05-20,1.0903 ,-0.1200 ,-1.9934 
2005-05-23,1.0533 ,-0.2000 ,-3.3898 
2005-05-24,1.1549 ,0.5500 ,9.6491 
2005-05-25,1.1457 ,-0.0500 ,-0.8000 
2005-05-26,1.1328 ,-0.0700 ,-1.1290 
2005-05-27,1.1457 ,0.0700 ,1.1419 
2005-05-30,1.1549 ,0.0500 ,0.8065 
2005-05-31,1.1956 ,0.2200 ,3.5200 
2005-06-01,1.1753 ,-0.1100 ,-1.7002 
2005-06-02,1.1882 ,0.0700 ,1.1006 
2005-06-03,1.1439 ,-0.2400 ,-3.7325 
2005-06-06,1.1642 ,0.1100 ,1.7771 
2005-06-07,1.1623 ,-0.0100 ,-0.1587 
2005-06-08,1.2547 ,0.5000 ,7.9491 
2005-06-09,1.3046 ,0.2700 ,3.9764 
2005-06-10,1.2584 ,-0.2500 ,-3.5411 
2005-06-13,1.2455 ,-0.0700 ,-1.0279 
2005-06-14,1.2067 ,-0.2100 ,-3.1157 
2005-06-15,1.1660 ,-0.2200 ,-3.3691 
2005-06-16,1.1901 ,0.1300 ,2.0602 
2005-06-17,1.1679 ,-0.1200 ,-1.8634 
2005-06-20,1.2270 ,0.3200 ,5.0633 
2005-06-21,1.1901 ,-0.2000 ,-3.0120 
2005-06-22,1.1938 ,0.0200 ,0.3106 
2005-06-23,1.1605 ,-0.1800 ,-2.7864 
2005-06-24,1.1568 ,-0.0200 ,-0.3185 
2005-06-27,1.1956 ,0.2100 ,3.3546 
2005-06-28,1.1919 ,-0.0200 ,-0.3091 
2005-06-29,1.1938 ,0.0100 ,0.1550 
2005-06-30,1.1254 ,-0.3700 ,-5.7276 
2005-07-01,1.0348 ,-0.4900 ,-8.0460 
2005-07-04,1.0330 ,-0.0100 ,-0.1786 
2005-07-05,1.0200 ,-0.0700 ,-1.2522 
2005-07-06,1.0237 ,0.0200 ,0.3623 
2005-07-07,1.0348 ,0.0600 ,1.0830 
2005-07-08,0.9350 ,-0.5400 ,-9.6429 
2005-07-11,1.0127 ,0.4200 ,8.3004 
2005-07-12,1.1143 ,0.5500 ,10.0365 
2005-07-13,1.2252 ,0.6000 ,9.9502 
2005-07-14,1.1494 ,-0.4100 ,-6.1840 
2005-07-15,1.0533 ,-0.5200 ,-8.3601 
2005-07-18,1.0810 ,0.1500 ,2.6316 
2005-07-19,1.0662 ,-0.0800 ,-1.3675 
2005-07-20,1.0570 ,-0.0500 ,-0.8666 
2005-07-21,1.1623 ,0.5700 ,9.9650 
2005-07-22,1.1586 ,-0.0200 ,-0.3180 
2005-07-25,1.1568 ,-0.0100 ,-0.1595 
2005-07-26,1.1660 ,0.0500 ,0.7987 
2005-07-27,1.2104 ,0.2400 ,3.8035 
2005-07-28,1.1660 ,-0.2400 ,-3.6641 
2005-07-29,1.1642 ,-0.0100 ,-0.1585 
2005-08-01,1.1771 ,0.0700 ,1.1111 
2005-08-02,1.1864 ,0.0500 ,0.7849 
2005-08-03,1.1827 ,-0.0200 ,-0.3115 
2005-08-04,1.1513 ,-0.1700 ,-2.6563 
2005-08-05,1.1734 ,0.1200 ,1.9262 
2005-08-08,1.2917 ,0.6400 ,10.0787 
2005-08-09,1.2898 ,-0.0100 ,-0.1431 
2005-08-10,1.2954 ,0.0300 ,0.4298 
2005-08-11,1.2806 ,-0.0800 ,-1.1412 
2005-08-12,1.2381 ,-0.2300 ,-3.3189 
2005-08-15,1.2917 ,0.2900 ,4.3284 
2005-08-16,1.2861 ,-0.0300 ,-0.4292 
2005-08-17,1.2972 ,0.0600 ,0.8621 
2005-08-18,1.2473 ,-0.2700 ,-3.8462 
2005-08-19,1.2917 ,0.2400 ,3.5556 
2005-08-22,1.3268 ,0.1900 ,2.7182 
2005-08-23,1.2677 ,-0.3200 ,-4.4568 
2005-08-24,1.2788 ,0.0600 ,0.8746 
2005-08-25,1.3342 ,0.3000 ,4.3353 
2005-08-26,1.3785 ,0.2400 ,3.3241 
2005-08-29,1.3416 ,-0.2000 ,-2.6810 
2005-08-30,1.3102 ,-0.1700 ,-2.3416 
2005-08-31,1.3213 ,0.0600 ,0.8463 
2005-09-01,1.3416 ,0.1100 ,1.5385 
2005-09-02,1.3490 ,0.0400 ,0.5510 
2005-09-05,1.3564 ,0.0400 ,0.5479 
2005-09-06,1.3157 ,-0.2200 ,-2.9973 
2005-09-07,1.3176 ,0.0100 ,0.1404 
2005-09-08,1.3065 ,-0.0600 ,-0.8415 
2005-09-09,1.2898 ,-0.0900 ,-1.2730 
2005-09-12,1.2732 ,-0.0900 ,-1.2894 
2005-09-13,1.3194 ,0.2500 ,3.6284 
2005-09-14,1.3416 ,0.1200 ,1.6807 
2005-09-15,1.3360 ,-0.0300 ,-0.4132 
2005-09-16,1.3397 ,0.0200 ,0.2766 
2005-09-19,1.3490 ,0.0500 ,0.6897 
2005-09-20,1.3157 ,-0.1800 ,-2.4658 
2005-09-21,1.2769 ,-0.2100 ,-2.9494 
2005-09-22,1.2566 ,-0.1100 ,-1.5919 
2005-09-23,1.2326 ,-0.1300 ,-1.9118 
2005-09-26,1.2714 ,0.2100 ,3.1484 
2005-09-27,1.2751 ,0.0200 ,0.2907 
2005-09-28,1.1938 ,-0.4400 ,-6.3768 
2005-09-29,1.2141 ,0.1100 ,1.7028 
2005-09-30,1.1697 ,-0.2400 ,-3.6530 
2005-10-10,1.1161 ,-0.2900 ,-4.5814 
2005-10-11,1.1734 ,0.3100 ,5.1325 
2005-10-12,1.1660 ,-0.0400 ,-0.6299 
2005-10-13,1.1753 ,0.0500 ,0.7924 
2005-10-14,1.1439 ,-0.1700 ,-2.6730 
2005-10-17,1.1623 ,0.1000 ,1.6155 
2005-10-18,1.1845 ,0.1200 ,1.9078 
2005-10-19,1.1790 ,-0.0300 ,-0.4680 
2005-10-20,1.1494 ,-0.1600 ,-2.5078 
2005-10-21,1.2566 ,0.5800 ,9.3248 
2005-10-24,1.2455 ,-0.0600 ,-0.8824 
2005-10-25,1.2011 ,-0.2400 ,-3.5608 
2005-10-26,1.2732 ,0.3900 ,6.0000 
2005-10-27,1.2843 ,0.0600 ,0.8708 
2005-10-28,1.2252 ,-0.3200 ,-4.6043 
2005-10-31,1.1956 ,-0.1600 ,-2.4133 
2005-11-01,1.1660 ,-0.1600 ,-2.4730 
2005-11-02,1.1901 ,0.1300 ,2.0602 
2005-11-03,1.1568 ,-0.1800 ,-2.7950 
2005-11-04,1.1605 ,0.0200 ,0.3195 
2005-11-07,1.1827 ,0.1200 ,1.9108 
2005-11-08,1.1827 ,0.0000 ,0.0000 
2005-11-09,1.2048 ,0.1200 ,1.8750 
2005-11-10,1.1568 ,-0.2600 ,-3.9877 
2005-11-11,1.1531 ,-0.0200 ,-0.3195 
2005-11-14,1.1697 ,0.0900 ,1.4423 
2005-11-15,1.1402 ,-0.1600 ,-2.5276 
2005-11-16,1.1420 ,0.0100 ,0.1621 
2005-11-17,1.1439 ,0.0100 ,0.1618 
2005-11-18,1.1697 ,0.1400 ,2.2617 
2005-11-21,1.1956 ,0.1400 ,2.2117 
2005-11-22,1.1642 ,-0.1700 ,-2.6275 
2005-11-23,1.1790 ,0.0800 ,1.2698 
2005-11-24,1.1938 ,0.0800 ,1.2539 
2005-11-25,1.1790 ,-0.0800 ,-1.2384 
2005-11-28,1.1901 ,0.0600 ,0.9404 
2005-11-29,1.1476 ,-0.2300 ,-3.5714 
2005-11-30,1.1494 ,0.0100 ,0.1610 
2005-12-01,1.1420 ,-0.0400 ,-0.6431 
2005-12-02,1.1291 ,-0.0700 ,-1.1327 
2005-12-05,1.0829 ,-0.2500 ,-4.0917 
2005-12-06,1.0884 ,0.0300 ,0.5119 
2005-12-07,1.1217 ,0.1800 ,3.0560 
2005-12-08,1.1032 ,-0.1000 ,-1.6474 
2005-12-09,1.1180 ,0.0800 ,1.3400 
2005-12-12,1.1180 ,0.0000 ,0.0000 
2005-12-13,1.1217 ,0.0200 ,0.3306 
2005-12-14,1.1402 ,0.1000 ,1.6474 
2005-12-15,1.1180 ,-0.1200 ,-1.9449 
2005-12-16,1.1254 ,0.0400 ,0.6612 
2005-12-19,1.1272 ,0.0100 ,0.1642 
2005-12-20,1.1346 ,0.0400 ,0.6557 
2005-12-21,1.1143 ,-0.1100 ,-1.7915 
2005-12-22,1.1106 ,-0.0200 ,-0.3317 
2005-12-23,1.1235 ,0.0700 ,1.1647 
2005-12-26,1.1346 ,0.0600 ,0.9868 
2005-12-27,1.1457 ,0.0600 ,0.9772 
2005-12-28,1.1439 ,-0.0100 ,-0.1613 
2005-12-29,1.1494 ,0.0300 ,0.4847 
2005-12-30,1.1346 ,-0.0800 ,-1.2862 
2006-01-04,1.1549 ,0.1100 ,1.7915 
2006-01-05,1.1827 ,0.1500 ,2.4000 
2006-01-06,1.2011 ,0.1000 ,1.5625 
2006-01-09,1.2289 ,0.1500 ,2.3077 
2006-01-10,1.2751 ,0.2500 ,3.7594 
2006-01-11,1.2492 ,-0.1400 ,-2.0290 
2006-01-12,1.3009 ,0.2800 ,4.1420 
2006-01-13,1.3009 ,0.0000 ,0.0000 
2006-01-16,1.3009 ,0.0000 ,0.0000 
2006-01-17,1.3009 ,0.0000 ,0.0000 
2006-01-18,1.3009 ,0.0000 ,0.0000 
2006-01-19,1.3009 ,0.0000 ,0.0000 
2006-01-20,1.3009 ,0.0000 ,0.0000 
2006-01-23,1.3009 ,0.0000 ,0.0000 
2006-01-24,1.3009 ,0.0000 ,0.0000 
2006-01-25,1.3009 ,0.0000 ,0.0000 
2006-02-06,1.3268 ,0.1400 ,1.9886 
2006-02-07,1.3286 ,0.0100 ,0.1393 
2006-02-08,1.3305 ,0.0100 ,0.1391 
2006-02-09,1.2825 ,-0.2600 ,-3.6111 
2006-02-10,1.3120 ,0.1600 ,2.3055 
2006-02-13,1.3268 ,0.0800 ,1.1268 
2006-02-14,1.3323 ,0.0300 ,0.4178 
2006-02-15,1.3009 ,-0.1700 ,-2.3578 
2006-02-16,1.3009 ,0.0000 ,0.0000 
2006-02-17,1.3009 ,0.0000 ,0.0000 
2006-02-20,1.3009 ,0.0000 ,0.0000 
2006-02-21,1.3009 ,0.0000 ,0.0000 
2006-02-22,1.3009 ,0.0000 ,0.0000 
2006-02-23,1.3009 ,0.0000 ,0.0000 
2006-02-24,1.3009 ,0.0000 ,0.0000 
2006-02-27,1.3009 ,0.0000 ,0.0000 
2006-02-28,1.3009 ,0.0000 ,0.0000 
2006-03-01,1.3009 ,0.0000 ,0.0000 
2006-03-02,1.3009 ,0.0000 ,0.0000 
2006-03-03,1.3009 ,0.0000 ,0.0000 
2006-03-06,1.3009 ,0.0000 ,0.0000 
2006-03-07,1.2461 ,-0.2232 ,-4.2173 
2006-03-08,1.1969 ,-0.2000 ,-3.9448 
2006-03-09,1.1600 ,-0.1500 ,-3.0801 
2006-03-10,1.1625 ,0.0100 ,0.2119 
2006-03-13,1.1674 ,0.0200 ,0.4228 
2006-03-14,1.1846 ,0.0700 ,1.4737 
2006-03-15,1.2092 ,0.1000 ,2.0747 
2006-03-16,1.1945 ,-0.0600 ,-1.2195 
2006-03-17,1.2362 ,0.1700 ,3.4979 
2006-03-20,1.2412 ,0.0200 ,0.3976 
2006-03-21,1.2485 ,0.0300 ,0.5941 
2006-03-22,1.2510 ,0.0100 ,0.1969 
2006-03-23,1.2928 ,0.1700 ,3.3399 
2006-03-24,1.2878 ,-0.0200 ,-0.3802 
2006-03-27,1.2682 ,-0.0800 ,-1.5267 
2006-03-28,1.2584 ,-0.0400 ,-0.7752 
2006-03-29,1.2510 ,-0.0300 ,-0.5859 
2006-03-30,1.2559 ,0.0200 ,0.3929 
2006-03-31,1.2485 ,-0.0300 ,-0.5871 
2006-04-03,1.2756 ,0.1100 ,2.1654 
2006-04-04,1.2731 ,-0.0100 ,-0.1927 
2006-04-05,1.2780 ,0.0200 ,0.3861 
2006-04-06,1.2903 ,0.0500 ,0.9615 
2006-04-07,1.3100 ,0.0800 ,1.5238 
2006-04-10,1.3321 ,0.0900 ,1.6886 
2006-04-11,1.3345 ,0.0100 ,0.1845 
2006-04-12,1.3395 ,0.0200 ,0.3683 
2006-04-13,1.2756 ,-0.2600 ,-4.7706 
2006-04-14,1.3272 ,0.2100 ,4.0462 
2006-04-17,1.4083 ,0.3300 ,6.1111 
2006-04-18,1.3763 ,-0.1300 ,-2.2688 
2006-04-19,1.3321 ,-0.1800 ,-3.2143 
2006-04-20,1.3198 ,-0.0500 ,-0.9225 
2006-04-21,1.2854 ,-0.1400 ,-2.6071 
2006-04-24,1.3026 ,0.0700 ,1.3384 
2006-04-25,1.3026 ,0.0000 ,0.0000 
2006-04-26,1.1994 ,-0.4200 ,-7.9245 
2006-04-27,1.2018 ,0.0100 ,0.2049 
2006-04-28,1.1871 ,-0.0600 ,-1.2270 
2006-05-08,1.2264 ,0.1600 ,3.3126 
2006-05-09,1.2756 ,0.2000 ,4.0080 
2006-05-10,1.3051 ,0.1200 ,2.3121 
2006-05-11,1.3026 ,-0.0100 ,-0.1883 
2006-05-12,1.3690 ,0.2700 ,5.0943 
2006-05-15,1.5066 ,0.5600 ,10.0539 
2006-05-16,1.3690 ,-0.5600 ,-9.1354 
2006-05-17,1.3886 ,0.0800 ,1.4363 
2006-05-18,1.4550 ,0.2700 ,4.7788 
2006-05-19,1.4673 ,0.0500 ,0.8446 
2006-05-22,1.5557 ,0.3600 ,6.0302 
2006-05-23,1.4279 ,-0.5200 ,-8.2149 
2006-05-24,1.3640 ,-0.2600 ,-4.4750 
2006-05-25,1.3984 ,0.1400 ,2.5225 
2006-05-26,1.4353 ,0.1500 ,2.6362 
2006-05-29,1.4574 ,0.0900 ,1.5411 
2006-05-30,1.4402 ,-0.0700 ,-1.1804 
2006-05-31,1.5066 ,0.2700 ,4.6075 
2006-06-01,1.5410 ,0.1400 ,2.2839 
2006-06-02,1.5140 ,-0.1100 ,-1.7544 
2006-06-05,1.5607 ,0.1900 ,3.0844 
2006-06-06,1.5779 ,0.0700 ,1.1024 
2006-06-07,1.4206 ,-0.6400 ,-9.9688 
2006-06-08,1.3640 ,-0.2300 ,-3.9792 
2006-06-09,1.3051 ,-0.2400 ,-4.3243 
2006-06-12,1.3173 ,0.0500 ,0.9416 
2006-06-13,1.3272 ,0.0400 ,0.7463 
2006-06-14,1.2952 ,-0.1300 ,-2.4074 
2006-06-15,1.3173 ,0.0900 ,1.7078 
2006-06-16,1.3517 ,0.1400 ,2.6119 
2006-06-19,1.3690 ,0.0700 ,1.2727 
2006-06-20,1.3935 ,0.1000 ,1.7953 
2006-06-21,1.4107 ,0.0700 ,1.2346 
2006-06-22,1.4550 ,0.1800 ,3.1359 
2006-06-23,1.5041 ,0.2000 ,3.3784 
2006-06-26,1.4869 ,-0.0700 ,-1.1438 
2006-06-27,1.4550 ,-0.1300 ,-2.1488 
2006-06-28,1.4501 ,-0.0200 ,-0.3378 
2006-06-29,1.4623 ,0.0500 ,0.8475 
2006-06-30,1.4083 ,-0.2200 ,-3.6975 
2006-07-03,1.4550 ,0.1900 ,3.3159 
2006-07-04,1.4501 ,-0.0200 ,-0.3378 
2006-07-05,1.5951 ,0.5900 ,10.0000 
2006-07-06,1.7548 ,0.6500 ,10.0154 
2006-07-07,1.7745 ,0.0800 ,1.1204 
2006-07-10,1.7302 ,-0.1800 ,-2.4931 
2006-07-11,1.7204 ,-0.0400 ,-0.5682 
2006-07-12,1.6909 ,-0.1200 ,-1.7143 
2006-07-13,1.5213 ,-0.6900 ,-10.0291 
2006-07-14,1.4623 ,-0.2400 ,-3.8772 
2006-07-17,1.5017 ,0.1600 ,2.6891 
2006-07-18,1.5262 ,0.1000 ,1.6367 
2006-07-19,1.4599 ,-0.2700 ,-4.3478 
2006-07-20,1.4746 ,0.0600 ,1.0101 
2006-07-21,1.4943 ,0.0800 ,1.3333 
2006-07-24,1.4968 ,0.0100 ,0.1645 
2006-07-25,1.5238 ,0.1100 ,1.8062 
2006-07-26,1.5631 ,0.1600 ,2.5806 
2006-07-27,1.5213 ,-0.1700 ,-2.6730 
2006-07-28,1.5852 ,0.2600 ,4.2003 
2006-07-31,1.5435 ,-0.1700 ,-2.6357 
2006-08-01,1.6098 ,0.2700 ,4.2994 
2006-08-02,1.6049 ,-0.0200 ,-0.3053 
2006-08-03,1.5680 ,-0.1500 ,-2.2971 
2006-08-04,1.4107 ,-0.6400 ,-10.0313 
2006-08-07,1.2903 ,-0.4900 ,-8.5366 
2006-08-08,1.3296 ,0.1600 ,3.0476 
2006-08-09,1.3026 ,-0.1100 ,-2.0333 
2006-08-10,1.3321 ,0.1200 ,2.2642 
2006-08-11,1.3321 ,0.0000 ,0.0000 
2006-08-14,1.2805 ,-0.2100 ,-3.8745 
2006-08-15,1.3149 ,0.1400 ,2.6871 
2006-08-16,1.3444 ,0.1200 ,2.2430 
2006-08-17,1.4058 ,0.2500 ,4.5704 
2006-08-18,1.3517 ,-0.2200 ,-3.8462 
2006-08-21,1.3763 ,0.1000 ,1.8182 
2006-08-22,1.3739 ,-0.0100 ,-0.1786 
2006-08-23,1.3690 ,-0.0200 ,-0.3578 
2006-08-24,1.4009 ,0.1300 ,2.3339 
2006-08-25,1.4181 ,0.0700 ,1.2281 
2006-08-28,1.4329 ,0.0600 ,1.0399 
2006-08-29,1.4206 ,-0.0500 ,-0.8576 
2006-08-30,1.4501 ,0.1200 ,2.0761 
2006-08-31,1.4255 ,-0.1000 ,-1.6949 
2006-09-01,1.3567 ,-0.2800 ,-4.8276 
2006-09-04,1.3960 ,0.1600 ,2.8986 
2006-09-05,1.4255 ,0.1200 ,2.1127 
2006-09-06,1.4451 ,0.0800 ,1.3793 
2006-09-07,1.4353 ,-0.0400 ,-0.6803 
2006-09-08,1.4255 ,-0.0400 ,-0.6849 
2006-09-11,1.3984 ,-0.1100 ,-1.8966 
2006-09-12,1.4083 ,0.0400 ,0.7030 
2006-09-13,1.3665 ,-0.1700 ,-2.9668 
2006-09-14,1.3886 ,0.0900 ,1.6187 
2006-09-15,1.4058 ,0.0700 ,1.2389 
2006-09-18,1.4329 ,0.1100 ,1.9231 
2006-09-19,1.4304 ,-0.0100 ,-0.1715 
2006-09-20,1.4501 ,0.0800 ,1.3746 
2006-09-21,1.4329 ,-0.0700 ,-1.1864 
2006-09-22,1.3960 ,-0.1500 ,-2.5729 
2006-09-25,1.4329 ,0.1500 ,2.6408 
2006-09-26,1.4156 ,-0.0700 ,-1.2007 
2006-09-27,1.4550 ,0.1600 ,2.7778 
2006-09-28,1.4599 ,0.0200 ,0.3378 
2006-09-29,1.4943 ,0.1400 ,2.3569 
2006-10-09,1.5041 ,0.0400 ,0.6579 
2006-10-10,1.5090 ,0.0200 ,0.3268 
2006-10-11,1.4820 ,-0.1100 ,-1.7915 
2006-10-12,1.4722 ,-0.0400 ,-0.6634 
2006-10-13,1.4746 ,0.0100 ,0.1669 
2006-10-16,1.4746 ,0.0000 ,0.0000 
2006-10-17,1.4869 ,0.0500 ,0.8333 
2006-10-18,1.4968 ,0.0400 ,0.6612 
2006-10-19,1.5115 ,0.0600 ,0.9852 
2006-10-20,1.5385 ,0.1100 ,1.7886 
2006-10-23,1.4009 ,-0.5600 ,-8.9457 
2006-10-24,1.4279 ,0.1100 ,1.9298 
2006-10-25,1.4230 ,-0.0200 ,-0.3442 
2006-10-26,1.3837 ,-0.1600 ,-2.7634 
2006-10-27,1.3886 ,0.0200 ,0.3552 
2006-10-30,1.3690 ,-0.0800 ,-1.4159 
2006-10-31,1.3960 ,0.1100 ,1.9749 
2006-11-01,1.3690 ,-0.1100 ,-1.9366 
2006-11-02,1.3812 ,0.0500 ,0.8977 
2006-11-03,1.3837 ,0.0100 ,0.1779 
2006-11-06,1.3640 ,-0.0800 ,-1.4210 
2006-11-07,1.3321 ,-0.1300 ,-2.3423 
2006-11-08,1.3370 ,0.0200 ,0.3690 
2006-11-09,1.3567 ,0.0800 ,1.4706 
2006-11-10,1.3075 ,-0.2000 ,-3.6232 
2006-11-13,1.2584 ,-0.2000 ,-3.7594 
2006-11-14,1.2903 ,0.1300 ,2.5391 
2006-11-15,1.3001 ,0.0400 ,0.7619 
2006-11-16,1.2780 ,-0.0900 ,-1.7013 
2006-11-17,1.2780 ,0.0000 ,0.0000 
2006-11-20,1.2977 ,0.0800 ,1.5385 
2006-11-21,1.3149 ,0.0700 ,1.3258 
2006-11-22,1.3223 ,0.0300 ,0.5607 
2006-11-23,1.3149 ,-0.0300 ,-0.5576 
2006-11-24,1.3173 ,0.0100 ,0.1869 
2006-11-27,1.3321 ,0.0600 ,1.1194 
2006-11-28,1.3395 ,0.0300 ,0.5535 
2006-11-29,1.3345 ,-0.0200 ,-0.3670 
2006-11-30,1.3665 ,0.1300 ,2.3941 
2006-12-01,1.3616 ,-0.0200 ,-0.3597 
2006-12-04,1.3690 ,0.0300 ,0.5415 
2006-12-05,1.4132 ,0.1800 ,3.2316 
2006-12-06,1.3837 ,-0.1200 ,-2.0870 
2006-12-07,1.3739 ,-0.0400 ,-0.7105 
2006-12-08,1.2952 ,-0.3200 ,-5.7245 
2006-12-11,1.3198 ,0.1000 ,1.8975 
2006-12-12,1.3247 ,0.0200 ,0.3724 
2006-12-13,1.3247 ,0.0000 ,0.0000 
2006-12-14,1.3247 ,0.0000 ,0.0000 
2006-12-15,1.3370 ,0.0500 ,0.9276 
2006-12-18,1.3345 ,-0.0100 ,-0.1838 
2006-12-19,1.3714 ,0.1500 ,2.7624 
2006-12-20,1.3665 ,-0.0200 ,-0.3584 
2006-12-21,1.3468 ,-0.0800 ,-1.4388 
2006-12-22,1.3395 ,-0.0300 ,-0.5474 
2006-12-25,1.3690 ,0.1200 ,2.2018 
2006-12-26,1.3272 ,-0.1700 ,-3.0521 
2006-12-27,1.3296 ,0.0100 ,0.1852 
2006-12-28,1.2682 ,-0.2500 ,-4.6211 
2006-12-29,1.2706 ,0.0100 ,0.1938 
2007-01-04,1.2731 ,0.0100 ,0.1934 
2007-01-05,1.2903 ,0.0700 ,1.3514 
2007-01-08,1.3345 ,0.1800 ,3.4286 
2007-01-09,1.3419 ,0.0300 ,0.5525 
2007-01-10,1.3665 ,0.1000 ,1.8315 
2007-01-11,1.3862 ,0.0800 ,1.4388 
2007-01-12,1.4746 ,0.3600 ,6.3830 
2007-01-15,1.5041 ,0.1200 ,2.0000 
2007-01-16,1.4746 ,-0.1200 ,-1.9608 
2007-01-17,1.4476 ,-0.1100 ,-1.8333 
2007-01-18,1.5140 ,0.2700 ,4.5840 
2007-01-19,1.5459 ,0.1300 ,2.1104 
2007-01-22,1.6442 ,0.4000 ,6.3593 
2007-01-23,1.6000 ,-0.1800 ,-2.6906 
2007-01-24,1.6221 ,0.0900 ,1.3825 
2007-01-25,1.5066 ,-0.4700 ,-7.1212 
2007-01-26,1.5435 ,0.1500 ,2.4470 
2007-01-29,1.6983 ,0.6300 ,10.0318 
2007-01-30,1.7499 ,0.2100 ,3.0391 
2007-01-31,1.5877 ,-0.6600 ,-9.2697 
2007-02-01,1.6172 ,0.1200 ,1.8576 
2007-02-02,1.5705 ,-0.1900 ,-2.8875 
2007-02-05,1.5951 ,0.1000 ,1.5649 
2007-02-06,1.6393 ,0.1800 ,2.7735 
2007-02-07,1.6958 ,0.2300 ,3.4483 
2007-02-08,1.6835 ,-0.0500 ,-0.7246 
2007-02-09,1.6418 ,-0.1700 ,-2.4818 
2007-02-12,1.7007 ,0.2400 ,3.5928 
2007-02-13,1.7204 ,0.0800 ,1.1561 
2007-02-14,1.7499 ,0.1200 ,1.7143 
2007-02-15,1.7696 ,0.0800 ,1.1236 
2007-02-16,1.7745 ,0.0200 ,0.2778 
2007-02-26,1.8556 ,0.3300 ,4.5706 
2007-02-27,1.6713 ,-0.7500 ,-9.9338 
2007-02-28,1.7573 ,0.3500 ,5.1471 
2007-03-01,1.7917 ,0.1400 ,1.9580 
2007-03-02,1.8408 ,0.2000 ,2.7435 
2007-03-05,1.7941 ,-0.1900 ,-2.5367 
2007-03-06,1.7941 ,0.0000 ,0.0000 
2007-03-07,1.8654 ,0.2900 ,3.9726 
2007-03-08,1.8875 ,0.0900 ,1.1858 
